system_id	region_id	source_line_id	air_wavelength_nm	einstein_a_s-1	upper_e_v_cm-1	upper_e_j_cm-1	upper_j	upper_v	lower_v	branch
n2-second-positive	n2-sps-358	32653	360.127833112	4014805.57064	33572.1225	15961.4525	96	2	7	R2
n2-second-positive	n2-sps-358	80990	360.130342493	716.820626927	35447.3395	6103.9835	60	3	10	PQ12
n2-second-positive	n2-sps-358	73658	360.131185446	652.137406515	37230.366	2925.835	42	4	1	Q1
n2-second-positive	n2-sps-358	121527	360.143337367	1644.52833878	29635.5885	11832.089	80	0	1	Q3
n2-second-positive	n2-sps-358	60454	360.146819686	4018137.26375	33572.1225	15962.7265	95	2	7	R3
n2-second-positive	n2-sps-358	109000	360.147344957	737.238816403	35447.3395	6106.737	59	3	10	PQ23
n2-second-positive	n2-sps-358	153560	360.149621153	2278.37554035	33572.1225	6635.405	61	2	7	QP21
n2-second-positive	n2-sps-358	120296	360.153615913	768.023033971	37230.366	1930.454	32	4	1	RQ32
n2-second-positive	n2-sps-358	130835	360.154666497	4185897.70845	29635.5885	13885.814	89	0	1	P1
n2-second-positive	n2-sps-358	9769	360.157513483	1609.51701556	29635.5885	11827.9245	82	0	1	QR12
n2-second-positive	n2-sps-358	158826	360.158855927	4181311.00721	29635.5885	13888.0025	88	0	1	P2
n2-second-positive	n2-sps-358	8534	360.159147764	1039216.88489	37230.366	1922.3635	34	4	1	R1
n2-second-positive	n2-sps-358	101711	360.16125549	1253.81936319	37230.366	2929.486	41	4	1	Q2
n2-second-positive	n2-sps-358	37705	360.166716235	1588.2846067	29635.5885	11830.2865	81	0	1	QR23
n2-second-positive	n2-sps-358	181417	360.171217258	2264.48452563	33572.1225	6637.6305	60	2	7	QP32
n2-second-positive	n2-sps-358	138958	360.172994351	1065545.18259	37230.366	4465.681	52	4	1	P1
n2-second-positive	n2-sps-358	186652	360.174382311	4185741.78949	29635.5885	13889.6475	87	0	1	P3
n2-second-positive	n2-sps-358	144254	360.184727491	1446.69717392	33572.1225	10430.3065	78	2	7	OP12
n2-second-positive	n2-sps-358	69574	360.186965241	1541.28356741	33572.1225	6632.526	62	2	7	Q1
n2-second-positive	n2-sps-358	74899	360.187244151	539.369324282	29635.5885	13885.814	89	0	1	PQ12
n2-second-positive	n2-sps-358	55005	360.187652787	3762.60211582	37230.366	1316.0295	26	4	1	SR32
n2-second-positive	n2-sps-358	92589	360.194495962	274.491807994	37230.366	15840.9735	99	4	2	RQ21
n2-second-positive	n2-sps-358	102945	360.195721923	550.127321226	29635.5885	13888.0025	88	0	1	PQ23
n2-second-positive	n2-sps-358	166901	360.195923007	1065498.12556	37230.366	4468.5835	51	4	1	P2
n2-second-positive	n2-sps-358	172166	360.196604101	1431.01183258	33572.1225	10432.5925	77	2	7	OP23
n2-second-positive	n2-sps-358	129599	360.199088494	2023.14863525	37230.366	2932.2715	40	4	1	Q3
n2-second-positive	n2-sps-358	36477	360.199542564	1035162.43933	37230.366	1926.9135	33	4	1	R2
n2-second-positive	n2-sps-358	97651	360.20008745	2363.62942631	33572.1225	6635.405	61	2	7	Q2
n2-second-positive	n2-sps-358	17841	360.208617722	1574.56800621	37230.366	2925.835	42	4	1	QR12
n2-second-positive	n2-sps-358	8770	360.211361767	2839314.25763	37230.366	15839.6735	100	4	2	R1
n2-second-positive	n2-sps-358	23325	360.213573899	1315.941242	33572.1225	14100.5615	90	2	7	SR21
n2-second-positive	n2-sps-358	120531	360.217777674	275.776360953	37230.366	15841.65	98	4	2	RQ32
n2-second-positive	n2-sps-358	125563	360.222961168	3322.24680807	33572.1225	6637.6305	60	2	7	Q3
n2-second-positive	n2-sps-358	36712	360.226555317	2835944.85237	37230.366	15840.9735	99	4	2	R2
n2-second-positive	n2-sps-358	146285	360.227950178	1022.23004823	35447.3395	8043.2455	69	3	10	OP12
n2-second-positive	n2-sps-358	194679	360.228534076	1065371.34167	37230.366	4470.7205	50	4	1	P3
n2-second-positive	n2-sps-358	51181	360.229948416	1303.40278054	33572.1225	14101.95	89	2	7	SR32
n2-second-positive	n2-sps-358	90323	360.232225655	1152.4781353	35447.3395	3301.0405	43	3	9	RQ21
n2-second-positive	n2-sps-358	83022	360.233581632	398.622892872	37230.366	4465.681	52	4	1	PQ12
n2-second-positive	n2-sps-358	148321	360.234035789	474.41754032	37230.366	6923.389	65	4	2	OP12
n2-second-positive	n2-sps-358	45729	360.23522958	1538.29359336	37230.366	2929.486	41	4	1	QR23
n2-second-positive	n2-sps-358	27404	360.235579933	949.915903323	37230.366	12981.9095	89	4	2	SR21
n2-second-positive	n2-sps-358	155577	360.23651421	1805.80377602	35447.3395	4425.793	50	3	9	QP21
n2-second-positive	n2-sps-358	13805	360.237442005	3024.73441333	33572.1225	6632.526	62	2	7	QR12
n2-second-positive	n2-sps-358	88294	360.242781783	1337.18539676	33572.1225	5233.428	54	2	6	RQ21
n2-second-positive	n2-sps-358	174185	360.243398171	1011.27806923	35447.3395	8045.6105	68	3	10	OP23
n2-second-positive	n2-sps-358	64255	360.244669884	1037345.83656	37230.366	1930.454	32	4	1	R3
n2-second-positive	n2-sps-358	41717	360.251839655	2973.01191029	33572.1225	6635.405	61	2	7	QR23
n2-second-positive	n2-sps-358	64489	360.253812203	2838022.50023	37230.366	15841.65	98	4	2	R3
n2-second-positive	n2-sps-358	176209	360.253838158	470.224517735	37230.366	6925.647	64	4	2	OP23
n2-second-positive	n2-sps-358	111020	360.256264941	414.494193736	37230.366	4468.5835	51	4	1	PQ23
n2-second-positive	n2-sps-358	151542	360.256381739	2188.8292357	31630.588	9043.6545	71	1	4	QP21
n2-second-positive	n2-sps-358	55236	360.26048918	941.112240365	37230.366	12982.779	88	4	2	SR32
n2-second-positive	n2-sps-358	157595	360.260534602	1067.1541415	37230.366	2792.911	40	4	1	QP21
n2-second-positive	n2-sps-358	183422	360.266186543	1806.21400089	35447.3395	4428.3155	49	3	9	QP32
n2-second-positive	n2-sps-358	116261	360.268113824	1345.38440635	33572.1225	5235.977	53	2	6	RQ32
n2-second-positive	n2-sps-358	118278	360.26814627	1155.53909727	35447.3395	3304.032	42	3	9	RQ32
n2-second-positive	n2-sps-358	179411	360.271806214	2172.53287224	31630.588	9045.6955	70	1	4	QP32
n2-second-positive	n2-sps-358	71615	360.278964087	1183.33573063	35447.3395	4422.522	51	3	9	Q1
n2-second-positive	n2-sps-358	6504	360.281715693	2484244.85886	35447.3395	3297.227	44	3	9	R1
n2-second-positive	n2-sps-358	92352	360.283987097	809.450025706	37230.366	1816.1735	32	4	1	RQ21
n2-second-positive	n2-sps-358	4475	360.284908647	4367482.68677	33572.1225	5230.182	55	2	6	R1
n2-second-positive	n2-sps-358	25142	360.289243886	4975.64751571	35447.3395	2466.454	37	3	9	SR21
n2-second-positive	n2-sps-358	67532	360.290548372	1517.4800708	31630.588	9041.022	72	1	4	Q1
n2-second-positive	n2-sps-358	95621	360.298297604	2180.33371286	31630.588	9043.6545	71	1	4	Q2
n2-second-positive	n2-sps-358	99680	360.298927163	2004.29814475	35447.3395	4425.793	50	3	9	Q2
n2-second-positive	n2-sps-358	23113	360.299219227	5215.70432738	33572.1225	4160.8215	48	2	6	SR21
n2-second-positive	n2-sps-358	32442	360.301198784	4366014.61254	33572.1225	5233.428	54	2	6	R2
n2-second-positive	n2-sps-358	185428	360.302788936	1075.06573735	37230.366	2795.777	39	4	1	QP32
n2-second-positive	n2-sps-358	84234	360.304710118	697.557786664	29635.5885	9927.2045	74	0	1	RQ21
n2-second-positive	n2-sps-358	34459	360.306975322	2477154.29517	35447.3395	3301.0405	43	3	9	R2
n2-second-positive	n2-sps-358	73657	360.309136704	671.953065536	37230.366	2789.1665	41	4	1	Q1
n2-second-positive	n2-sps-358	27171	360.314400717	3977.85311017	37230.366	1220.679	26	4	1	SR21
n2-second-positive	n2-sps-358	123545	360.316932172	2940.04968809	31630.588	9045.6955	70	1	4	Q3
n2-second-positive	n2-sps-358	112225	360.319307877	701.306736949	29635.5885	9929.194	73	0	1	RQ32
n2-second-positive	n2-sps-358	19053	360.322787108	2415.20269535	29635.5885	8421.974	68	0	1	SR21
n2-second-positive	n2-sps-358	60244	360.326526059	4364185.76384	33572.1225	5235.977	53	2	6	R3
n2-second-positive	n2-sps-358	127580	360.327973625	3005.41810954	35447.3395	4428.3155	49	3	9	Q3
n2-second-positive	n2-sps-358	50970	360.329278391	5147.63258442	33572.1225	4163.715	47	2	6	SR32
n2-second-positive	n2-sps-358	11787	360.332472188	2789.9691887	31630.588	9041.022	72	1	4	QR12
n2-second-positive	n2-sps-358	52987	360.333627682	4930.77687154	35447.3395	2469.9685	36	3	9	SR32
n2-second-positive	n2-sps-358	415	360.338041994	4123260.6639	29635.5885	9924.637	75	0	1	R1
n2-second-positive	n2-sps-358	120295	360.33918454	804.590956998	37230.366	1819.83	31	4	1	RQ32
n2-second-positive	n2-sps-358	46934	360.339548079	2382.91017295	29635.5885	8424.153	67	0	1	SR32
n2-second-positive	n2-sps-358	62249	360.339911618	2481444.37553	35447.3395	3304.032	42	3	9	R3
n2-second-positive	n2-sps-358	101710	360.339996011	1316.76380441	37230.366	2792.911	40	4	1	Q2
n2-second-positive	n2-sps-358	15822	360.341391751	2556.04537731	35447.3395	4422.522	51	3	9	QR12
n2-second-positive	n2-sps-358	136925	360.342060411	2533853.71621	35447.3395	5904.2925	59	3	10	P1
n2-second-positive	n2-sps-358	39711	360.343430199	2743.71512845	31630.588	9043.6545	71	1	4	QR23
n2-second-positive	n2-sps-358	8533	360.344897376	1037062.41285	37230.366	1811.4815	33	4	1	R1
n2-second-positive	n2-sps-358	28406	360.345137579	4122573.76018	29635.5885	9927.2045	74	0	1	R2
n2-second-positive	n2-sps-358	138957	360.346630739	1064161.79887	37230.366	4297.7	51	4	1	P1
n2-second-positive	n2-sps-358	164880	360.358173929	2533803.02284	35447.3395	5907.096	58	3	10	P2
n2-second-positive	n2-sps-358	142223	360.359446452	1483.94774089	31630.588	13109.0865	87	1	4	OP12
n2-second-positive	n2-sps-358	43722	360.360725476	2501.59232031	35447.3395	4425.793	50	3	9	QR23
n2-second-positive	n2-sps-358	56232	360.362803099	4121512.17081	29635.5885	9929.194	73	0	1	R3
n2-second-positive	n2-sps-358	170147	360.368659526	1475.43934418	31630.588	13111.296	86	1	4	OP23
n2-second-positive	n2-sps-358	166900	360.370010038	1064117.07165	37230.366	4300.6655	50	4	1	P2
n2-second-positive	n2-sps-358	129598	360.378386031	2143.43341305	37230.366	2795.777	39	4	1	Q3
n2-second-positive	n2-sps-358	134895	360.378418497	4443518.06492	33572.1225	8194.0895	69	2	7	P1
n2-second-positive	n2-sps-358	192670	360.384327379	2533550.60989	35447.3395	5909.206	57	3	10	P3
n2-second-positive	n2-sps-358	36476	360.386665013	1032872.11241	37230.366	1816.1735	32	4	1	R2
n2-second-positive	n2-sps-358	55004	360.387242932	4023.71106916	37230.366	1225.192	25	4	1	SR32
n2-second-positive	n2-sps-358	17840	360.388619557	1648.24829648	37230.366	2789.1665	41	4	1	QR12
n2-second-positive	n2-sps-358	162862	360.389268912	4437140.05888	33572.1225	8196.676	68	2	7	P2
n2-second-positive	n2-sps-358	80989	360.394580723	739.950860569	35447.3395	5904.2925	59	3	10	PQ12
n2-second-positive	n2-sps-358	132865	360.395087237	5558438.45332	31630.588	10851.868	79	1	4	P1
n2-second-positive	n2-sps-358	114449	360.398782231	301.508775391	31630.588	17862.8075	100	1	4	RQ32
n2-second-positive	n2-sps-358	160844	360.401029136	5551569.84886	31630.588	10854.2825	78	1	4	P2
n2-second-positive	n2-sps-358	194678	360.402964354	1063994.08575	37230.366	4302.857	49	4	1	P3
n2-second-positive	n2-sps-358	148320	360.405438606	487.631185165	37230.366	6716.646	64	4	2	OP12
n2-second-positive	n2-sps-358	83021	360.40852335	413.969086832	37230.366	4297.7	51	4	1	PQ12
n2-second-positive	n2-sps-358	190664	360.410393706	4436741.43148	33572.1225	8198.64	67	2	7	P3
n2-second-positive	n2-sps-358	108999	360.411731541	761.092066115	35447.3395	5907.096	58	3	10	PQ23
n2-second-positive	n2-sps-358	45728	360.415608722	1610.39201704	37230.366	2792.911	40	4	1	QR23
n2-second-positive	n2-sps-358	86264	360.415732118	1215.86103143	31630.588	7390.321	64	1	4	RQ21
n2-second-positive	n2-sps-358	188658	360.418427362	5558254.99135	31630.588	10856.1265	77	1	4	P3
n2-second-positive	n2-sps-358	155794	360.418732609	825.565609866	35447.3395	16263.1885	98	3	10	QP21
n2-second-positive	n2-sps-358	78959	360.422863237	951.830232893	33572.1225	8194.0895	69	2	7	PQ12
n2-second-positive	n2-sps-358	176208	360.425370236	481.933529476	37230.366	6718.9455	63	4	2	OP23
n2-second-positive	n2-sps-358	111019	360.431430045	430.444146873	37230.366	4300.6655	50	4	1	PQ23
n2-second-positive	n2-sps-358	76929	360.43239132	909.911712293	31630.588	10851.868	79	1	4	PQ12
n2-second-positive	n2-sps-358	64254	360.432742056	1035104.38266	37230.366	1819.83	31	4	1	R3
n2-second-positive	n2-sps-358	58443	360.433014852	3223774.05214	31630.588	17862.8075	100	1	4	R3
n2-second-positive	n2-sps-358	157594	360.433716328	1105.95115229	37230.366	2659.532	39	4	1	QP21
n2-second-positive	n2-sps-358	114243	360.433872212	1226.12605853	31630.588	7392.5995	63	1	4	RQ32
n2-second-positive	n2-sps-358	106981	360.435905211	972.058207721	33572.1225	8196.676	68	2	7	PQ23
n2-second-positive	n2-sps-358	183638	360.437353656	822.375067766	35447.3395	16264.1565	97	3	10	QP32
n2-second-positive	n2-sps-358	71834	360.438886552	598.727601996	35447.3395	16261.637	99	3	10	Q1
n2-second-positive	n2-sps-358	104963	360.442381084	928.460115079	31630.588	10854.2825	78	1	4	PQ23
n2-second-positive	n2-sps-358	140192	360.44368668	933.805471855	29635.5885	16094.148	96	0	1	OP12
n2-second-positive	n2-sps-358	99898	360.449928985	775.906264535	35447.3395	16263.1885	98	3	10	Q2
n2-second-positive	n2-sps-358	168128	360.451624383	926.129106819	29635.5885	16096.1895	95	0	1	OP23
n2-second-positive	n2-sps-358	2445	360.453391252	5470443.99562	31630.588	7387.422	65	1	4	R1
n2-second-positive	n2-sps-358	21083	360.456983505	4444.994582	31630.588	6100.988	58	1	4	SR21
n2-second-positive	n2-sps-358	30424	360.463473128	5469200.96047	31630.588	7390.321	64	1	4	R2
n2-second-positive	n2-sps-358	92351	360.463888888	850.641955587	37230.366	1708.7035	31	4	1	RQ21
n2-second-positive	n2-sps-358	16039	360.470086418	986.326432664	35447.3395	16261.637	99	3	10	QR12
n2-second-positive	n2-sps-358	127797	360.472438157	971.963299574	35447.3395	16264.1565	97	3	10	Q3
n2-second-positive	n2-sps-358	185427	360.477011792	1112.35012658	37230.366	2662.481	38	4	1	QP32
n2-second-positive	n2-sps-358	48952	360.478324135	4387.09880151	31630.588	6103.5135	57	1	4	SR32
n2-second-positive	n2-sps-358	25360	360.479350628	1371.15704586	35447.3395	12383.2635	85	3	10	SR21
n2-second-positive	n2-sps-358	73656	360.483651566	692.753644917	37230.366	2655.6885	40	4	1	Q1
n2-second-positive	n2-sps-358	153559	360.483800997	2338.74263042	33572.1225	6425.2955	60	2	7	QP21
n2-second-positive	n2-sps-358	58238	360.483807494	5467466.88496	31630.588	7392.5995	63	1	4	R3
n2-second-positive	n2-sps-358	43938	360.485015934	973.402002678	35447.3395	16263.1885	98	3	10	QR23
n2-second-positive	n2-sps-358	90322	360.491701484	1200.70920653	35447.3395	3153.594	42	3	9	RQ21
n2-second-positive	n2-sps-358	155576	360.492656582	1863.75210146	35447.3395	4255.2445	49	3	9	QP21
n2-second-positive	n2-sps-358	146284	360.499004544	1045.82405454	35447.3395	7815.272	68	3	10	OP12
n2-second-positive	n2-sps-358	53204	360.500414511	1360.55002087	35447.3395	12384.5005	84	3	10	SR32
n2-second-positive	n2-sps-358	181416	360.505762088	2325.76636167	33572.1225	6427.563	59	2	7	QP32
n2-second-positive	n2-sps-358	27170	360.506814729	4259.56778892	37230.366	1132.9915	25	4	1	SR21
n2-second-positive	n2-sps-358	92588	360.513514083	279.143797071	37230.366	15544.9735	98	4	2	RQ21
n2-second-positive	n2-sps-358	174184	360.514560271	1035.11628598	35447.3395	7817.6755	67	3	10	OP23
n2-second-positive	n2-sps-358	101709	360.515333543	1382.83501158	37230.366	2659.532	39	4	1	Q2
n2-second-positive	n2-sps-358	138956	360.517399953	1062812.46403	37230.366	4132.7975	50	4	1	P1
n2-second-positive	n2-sps-358	120294	360.520902506	847.000802199	37230.366	1712.4835	30	4	1	RQ32
n2-second-positive	n2-sps-358	69573	360.521831766	1576.3145768	33572.1225	6422.369	61	2	7	Q1
n2-second-positive	n2-sps-358	183421	360.522929989	1860.24686234	35447.3395	4257.827	48	3	9	QP32
n2-second-positive	n2-sps-358	8532	360.52682256	1034912.1942	37230.366	1703.8605	32	4	1	R1
n2-second-positive	n2-sps-358	118277	360.528544676	1205.04304242	35447.3395	3156.663	41	3	9	RQ32
n2-second-positive	n2-sps-358	8769	360.530656727	2831634.84174	37230.366	15543.6545	99	4	2	R1
n2-second-positive	n2-sps-358	97650	360.53523184	2432.41679161	33572.1225	6425.2955	60	2	7	Q2
n2-second-positive	n2-sps-358	144253	360.535608772	1472.4603195	33572.1225	10169.359	77	2	7	OP12
n2-second-positive	n2-sps-358	71614	360.536057193	1214.14031301	35447.3395	4251.905	50	3	9	Q1
n2-second-positive	n2-sps-358	120530	360.536947538	280.492447371	37230.366	15545.6675	97	4	2	RQ32
n2-second-positive	n2-sps-358	166899	360.54124985	1062770.2565	37230.366	4135.827	49	4	1	P2
n2-second-positive	n2-sps-358	6503	360.542458676	2478080.05831	35447.3395	3149.6885	43	3	9	R1
n2-second-positive	n2-sps-358	36711	360.545968215	2828240.01701	37230.366	15544.9735	98	4	2	R2
n2-second-positive	n2-sps-358	172165	360.547560528	1457.00631502	33572.1225	10171.675	76	2	7	OP23
n2-second-positive	n2-sps-358	129597	360.554319893	2275.29183445	37230.366	2662.481	38	4	1	Q3
n2-second-positive	n2-sps-358	99679	360.556497242	2081.0150686	35447.3395	4255.2445	49	3	9	Q2
n2-second-positive	n2-sps-358	25141	360.5571862	5231.3623853	35447.3395	2339.092	36	3	9	SR21
n2-second-positive	n2-sps-358	149523	360.557901159	1329.64294253	29635.5885	11548.857	80	0	1	QP21
n2-second-positive	n2-sps-358	125562	360.558343135	3442.7015183	33572.1225	6427.563	59	2	7	Q3
n2-second-positive	n2-sps-358	17839	360.565291401	1725.50281882	37230.366	2655.6885	40	4	1	QR12
n2-second-positive	n2-sps-358	34458	360.568437383	2470818.09347	35447.3395	3153.594	42	3	9	R2
n2-second-positive	n2-sps-358	36475	360.570036395	1030576.38045	37230.366	1708.7035	31	4	1	R2
n2-second-positive	n2-sps-358	177404	360.570822906	1320.13366721	29635.5885	11550.684	79	0	1	QP32
n2-second-positive	n2-sps-358	13804	360.573273463	3115.47000673	33572.1225	6422.369	61	2	7	QR12
n2-second-positive	n2-sps-358	64488	360.573338465	2830336.1374	37230.366	15545.6675	97	4	2	R3
n2-second-positive	n2-sps-358	194677	360.574554006	1062651.39952	37230.366	4138.076	48	4	1	P3
n2-second-positive	n2-sps-358	148319	360.574898519	499.591710197	37230.366	6512.796	63	4	2	OP12
n2-second-positive	n2-sps-358	90541	360.575672051	421.285987782	35447.3395	14115.6885	91	3	10	RQ21
n2-second-positive	n2-sps-358	88293	360.576913608	1383.09426276	33572.1225	5046.3305	53	2	6	RQ21
n2-second-positive	n2-sps-358	83020	360.580631833	427.823089396	37230.366	4132.7975	50	4	1	PQ12
n2-second-positive	n2-sps-358	55003	360.582763996	4301.57944313	37230.366	1137.681	24	4	1	SR32
n2-second-positive	n2-sps-358	127579	360.585884281	3148.85179011	35447.3395	4257.827	48	3	9	Q3
n2-second-positive	n2-sps-358	41716	360.587821485	3057.38958783	33572.1225	6425.2955	60	2	7	QR23
n2-second-positive	n2-sps-358	65489	360.588952613	936.39528844	29635.5885	11546.4685	81	0	1	Q1
n2-second-positive	n2-sps-358	45727	360.592658084	1686.08034233	37230.366	2659.532	39	4	1	QR23
n2-second-positive	n2-sps-358	93590	360.594575858	1288.02062029	29635.5885	11548.857	80	0	1	Q2
n2-second-positive	n2-sps-358	176207	360.594985419	494.01197478	37230.366	6515.137	62	4	2	OP23
n2-second-positive	n2-sps-358	118495	360.595440488	425.87103218	35447.3395	14116.793	90	3	10	RQ32
n2-second-positive	n2-sps-358	6722	360.597754856	3721578.52651	35447.3395	14113.99	92	3	10	R1
n2-second-positive	n2-sps-358	27403	360.59878203	970.605248326	37230.366	12708.7745	88	4	2	SR21
n2-second-positive	n2-sps-358	15821	360.599913227	2650.79120165	35447.3395	4251.905	50	3	9	QR12
n2-second-positive	n2-sps-358	136924	360.600862398	2528690.5686	35447.3395	5707.796	58	3	10	P1
n2-second-positive	n2-sps-358	62248	360.601902591	2475185.27649	35447.3395	3156.663	41	3	9	R3
n2-second-positive	n2-sps-358	116260	360.602780259	1383.97249288	33572.1225	5048.9315	52	2	6	RQ32
n2-second-positive	n2-sps-358	52986	360.602988299	5192.73650509	35447.3395	2342.708	35	3	9	SR32
n2-second-positive	n2-sps-358	157593	360.603326365	1146.76130354	37230.366	2529.358	38	4	1	QP21
n2-second-positive	n2-sps-358	111018	360.603794458	447.025338495	37230.366	4135.827	49	4	1	PQ23
n2-second-positive	n2-sps-358	34676	360.609801754	3716895.53324	35447.3395	14115.6885	91	3	10	R2
n2-second-positive	n2-sps-358	121526	360.611167077	1684.82242843	29635.5885	11550.684	79	0	1	Q3
n2-second-positive	n2-sps-358	64253	360.617116103	1029405.15328	37230.366	1712.4835	30	4	1	R3
n2-second-positive	n2-sps-358	164879	360.617285149	2528643.72148	35447.3395	5710.6505	57	3	9	P2
