253.379	-2.04824
253.386	-1.89356
253.392	1.84801
253.398	-0.275912
253.405	10.4387
253.411	10.3776
253.418	-0.531964
253.424	-3.38596
253.43	-1.08317
253.437	12.9669
253.443	6.7389
253.449	5.54042
253.456	10.2072
253.462	6.44463
253.469	4.26477
253.475	10.6629
253.481	24.5332
253.488	7.79859
253.494	-0.191089
253.5	-1.5204
253.507	4.91158
253.513	8.14013
253.52	14.0383
253.526	-1.28643
253.532	1.46372
253.539	-3.93349
253.545	-3.61866
253.551	1.8058
253.558	-4.57204
253.564	-3.00554
253.57	-3.27775
253.577	-5.43344
253.583	-4.8469
253.59	-5.38042
253.596	-4.4859
253.602	-4.90437
253.609	1.19396
253.615	-2.25879
253.621	-0.217839
253.628	-3.73329
253.634	-1.87397
253.64	0.296247
253.647	-5.12582
253.653	-3.68575
253.659	-5.85956
253.666	-3.71698
253.672	2.91529
253.678	13.622
253.685	-3.68412
253.691	1.99586
253.697	-5.07562
253.704	-0.5879
253.71	-2.64843
253.716	6.73064
253.723	3.50482
253.729	-5.61183
253.735	-5.91299
253.742	-1.45689
253.748	8.20478
253.754	1.1946
253.761	0.284737
253.767	-3.92312
253.773	-1.20347
253.779	-0.325323
253.786	7.73667
253.792	15.1729
253.798	9.00501
253.805	18.9082
253.811	6.67337
253.817	-0.601291
253.824	-0.316659
253.83	-2.05377
253.836	-2.52957
253.843	-6.7685
253.849	-3.11601
253.855	-1.75152
253.861	-3.96505
253.868	-6.35001
253.874	1.57046
253.88	10.9283
253.887	45.9391
253.893	9.39609
253.899	2.47617
253.906	-4.7145
253.912	-4.84193
253.918	-2.4269
253.924	-2.78066
253.931	5.33519
253.937	3.56367
253.943	-3.72993
253.95	8.56357
253.956	-3.77026
253.962	-3.93358
253.968	-2.36533
253.975	10.636
253.981	0.198886
253.987	-1.7292
253.994	-2.93731
254	-2.93959
254.006	-5.92113
254.012	-5.06261
254.019	-6.60812
254.025	1.80807
254.031	0.235663
254.037	-0.826421
254.044	4.49037
254.05	-4.48543
254.056	-6.81603
254.062	-7.32712
254.069	-3.0948
254.075	-3.28605
254.081	8.47086
254.088	4.94867
254.094	-5.97388
254.1	-6.99411
254.106	-8.01636
254.113	-7.55582
254.119	-5.50905
254.125	3.0226
254.131	3.11727
254.138	-6.3241
254.144	-6.28472
254.15	-2.85878
254.156	-0.0148544
254.163	17.8643
254.169	20.673
254.175	5.76288
254.181	4.93757
